joint,x,y,z,jointname,voiceover
10,19.58787,-19.898453,3508.753,RIGHT_HIP,
11,-189.77718,-422.4972,3513.3364,LEFT_KNEE,
12,35.88617,-393.97186,3499.872,RIGHT_KNEE,
13,-237.5282,-769.4922,3544.8416,LEFT_FOOT,
14,42.844307,-745.71875,3574.7065,RIGHT_FOOT,
0,-62.418236,572.21716,3664.832,HEAD,
1,-68.464355,319.32306,3577.0266,NECK,
2,-203.14476,317.39117,3592.3257,LEFT_SHOULDER,
3,66.21605,321.25497,3561.7275,RIGHT_SHOULDER,
4,-249.74545,106.88693,3579.402,LEFT_ELBOW,
5,108.763214,121.20647,3600.495,RIGHT_ELBOW,
6,-334.11978,-67.058624,3398.6204,LEFT_HAND,
7,104.68088,-109.21912,3517.9321,RIGHT_HAND,
8,-69.8129,152.70767,3544.1155,TORSO,
9,-158.19403,-15.156158,3521.0908,LEFT_HIP,
10,15.871147,-12.659302,3501.3179,RIGHT_HIP,
11,-190.06128,-419.35306,3507.694,LEFT_KNEE,
12,34.70025,-397.09314,3505.6265,RIGHT_KNEE,
13,-237.01067,-767.2084,3550.683,LEFT_FOOT,
14,43.064617,-749.7441,3583.3643,RIGHT_FOOT,
0,-61.99902,570.4668,3665.242,HEAD,
1,-69.27798,318.13568,3578.393,NECK,
2,-203.03233,317.66656,3589.9563,LEFT_SHOULDER,
3,64.47639,318.6048,3566.8298,RIGHT_SHOULDER,
4,-252.86905,107.173874,3580.6287,LEFT_ELBOW,
5,106.88197,114.36014,3597.889,RIGHT_ELBOW,
6,-322.07062,-62.52971,3437.488,LEFT_HAND,
7,84.114334,-77.21834,3455.4573,RIGHT_HAND,
8,-71.79679,153.53545,3542.5803,TORSO,
9,-160.57382,-11.36731,3514.2249,LEFT_HIP,
10,11.942615,-10.762268,3499.3103,RIGHT_HIP,
11,-191.08043,-412.1675,3505.4387,LEFT_KNEE,
12,35.08149,-400.66473,3506.0532,RIGHT_KNEE,
13,-233.34158,-772.1359,3533.4724,LEFT_FOOT,
14,43.8013,-751.98474,3588.6296,RIGHT_FOOT,
0,-62.505486,569.8075,3665.881,HEAD,
1,-68.989265,320.006,3574.8005,NECK,
2,-203.05914,320.32285,3584.102,LEFT_SHOULDER,
3,65.080605,319.68918,3565.499,RIGHT_SHOULDER,
4,-255.48793,109.16141,3580.462,LEFT_ELBOW,
5,103.84779,108.10249,3603.6335,RIGHT_ELBOW,
6,-338.51862,-104.058624,3377.2383,LEFT_HAND,
7,98.44923,-117.73094,3480.204,RIGHT_HAND,
8,-71.64475,152.82314,3542.2197,TORSO,
9,-161.7858,-14.153,3515.7085,LEFT_HIP,
10,13.185317,-14.566483,3503.5693,RIGHT_HIP,
11,-191.9891,-417.11792,3503.8186,LEFT_KNEE,
12,33.965355,-395.62518,3507.3955,RIGHT_KNEE,
13,-231.34007,-778.4435,3530.2322,LEFT_FOOT,
14,48.369972,-745.10315,3595.71,RIGHT_FOOT,
0,-71.451515,569.2568,3666.8318,HEAD,
1,-69.7053,320.49683,3573.7676,NECK,
2,-203.6178,320.81592,3582.161,LEFT_SHOULDER,
3,64.20721,320.17773,3565.3743,RIGHT_SHOULDER,
4,-257.60736,109.37103,3582.1406,LEFT_ELBOW,
5,101.23845,103.12401,3608.0203,RIGHT_ELBOW,
6,-325.96088,-120.74765,3363.1553,LEFT_HAND,
7,98.19607,-145.65106,3457.9033,RIGHT_HAND,
8,-72.11536,152.69865,3541.6956,TORSO,
9,-161.9531,-14.891174,3515.1033,LEFT_HIP,
10,12.90225,-15.307831,3504.1438,RIGHT_HIP,
11,-191.15318,-413.79333,3504.4128,LEFT_KNEE,
12,33.537582,-392.9657,3507.1982,RIGHT_KNEE,
13,-230.83128,-779.2649,3526.9736,LEFT_FOOT,
14,46.57984,-746.0802,3592.4304,RIGHT_FOOT,
0,-69.779274,570.5981,3664.8901,HEAD,
1,-72.871765,320.85938,3574.074,NECK,
2,-206.29001,320.48645,3582.9175,LEFT_SHOULDER,
3,60.546482,321.23224,3565.2305,RIGHT_SHOULDER,
4,-257.44275,110.126144,3582.4739,LEFT_ELBOW,
5,99.35788,101.09924,3608.4705,RIGHT_ELBOW,
6,-330.02963,-118.95488,3376.1448,LEFT_HAND,
7,91.39713,-155.01242,3430.4883,RIGHT_HAND,
8,-74.57056,153.6814,3541.3955,TORSO,
9,-162.15028,-13.736603,3514.4094,LEFT_HIP,
10,9.611585,-13.256531,3503.0247,RIGHT_HIP,
11,-189.96024,-410.88434,3504.9358,LEFT_KNEE,
12,32.959255,-392.84848,3506.4924,RIGHT_KNEE,
13,-229.30591,-778.05444,3527.3616,LEFT_FOOT,
14,46.019638,-747.3922,3591.6882,RIGHT_FOOT,
0,-80.821846,574.2128,3655.6045,HEAD,
1,-75.84096,319.16068,3576.196,NECK,
2,-207.81978,318.36896,3581.7,LEFT_SHOULDER,
3,56.13786,319.9524,3570.6921,RIGHT_SHOULDER,
4,-258.3607,108.55345,3584.8237,LEFT_ELBOW,
5,100.65632,103.59532,3609.0808,RIGHT_ELBOW,
6,-342.64502,-123.548935,3400.3662,LEFT_HAND,
7,92.973694,-143.42746,3446.2815,RIGHT_HAND,
8,-76.24124,152.18985,3542.5784,TORSO,
9,-162.80138,-15.297836,3512.5537,LEFT_HIP,
10,9.518322,-14.264114,3505.3677,RIGHT_HIP,
11,-189.66238,-411.1847,3503.7412,LEFT_KNEE,
12,32.463165,-390.57928,3508.363,RIGHT_KNEE,
13,-228.41133,-776.1206,3530.8535,LEFT_FOOT,
14,45.541435,-744.53186,3593.4158,RIGHT_FOOT,
0,-78.48887,573.4256,3659.2617,HEAD,
1,-75.837715,318.6123,3574.5232,NECK,
2,-208.66089,319.05206,3577.3828,LEFT_SHOULDER,
3,56.98547,318.1726,3571.6636,RIGHT_SHOULDER,
4,-259.297,109.98215,3584.4084,LEFT_ELBOW,
5,98.05368,98.98256,3611.1504,RIGHT_ELBOW,
6,-321.85104,-105.93445,3476.8208,LEFT_HAND,
7,98.65848,-133.87735,3474.5579,RIGHT_HAND,
8,-77.03611,151.44272,3544.567,TORSO,
9,-163.70956,-15.443909,3516.451,LEFT_HIP,
10,7.2405443,-16.009857,3512.7703,RIGHT_HIP,
11,-188.76883,-410.0356,3506.8518,LEFT_KNEE,
12,31.230919,-390.35278,3506.1733,RIGHT_KNEE,
13,-227.66814,-774.68695,3535.0803,LEFT_FOOT,
14,45.34988,-743.90497,3591.3384,RIGHT_FOOT,
0,-75.95509,572.14856,3660.1523,HEAD,
1,-78.031876,318.81384,3572.5432,NECK,
2,-209.2654,318.28714,3577.5127,LEFT_SHOULDER,
3,53.20166,319.3405,3567.5737,RIGHT_SHOULDER,
4,-260.27942,107.811584,3588.435,LEFT_ELBOW,
5,98.172356,99.64644,3607.307,RIGHT_ELBOW,
6,-320.99945,-125.04828,3495.61,LEFT_HAND,
7,110.58476,-128.39247,3447.3271,RIGHT_HAND,
8,-78.44726,150.857,3543.7734,TORSO,
9,-165.4717,-17.447433,3518.2834,LEFT_HIP,
10,7.7463984,-16.752243,3511.7239,RIGHT_HIP,
11,-189.17262,-410.70966,3505.6116,LEFT_KNEE,
12,29.901062,-393.86456,3507.731,RIGHT_KNEE,
13,-227.85805,-773.7435,3530.4495,LEFT_FOOT,
14,46.050507,-747.08704,3598.693,RIGHT_FOOT,
0,-82.4316,570.4899,3660.9285,HEAD,
1,-79.48636,319.5672,3573.6912,NECK,
2,-212.18427,319.07678,3581.761,LEFT_SHOULDER,
3,53.211548,320.05762,3565.6213,RIGHT_SHOULDER,
4,-262.84064,106.31622,3596.0588,LEFT_ELBOW,
5,101.17896,105.17424,3604.37,RIGHT_ELBOW,
6,-327.62552,-122.66333,3442.6772,LEFT_HAND,
7,118.70599,-143.03763,3460.0005,RIGHT_HAND,
8,-80.433624,144.04153,3547.447,TORSO,
9,-172.23038,-31.81987,3526.7278,LEFT_HIP,
10,9.468592,-31.148361,3515.678,RIGHT_HIP,
11,-198.65048,-415.85388,3510.104,LEFT_KNEE,
12,25.0255,-412.86267,3520.8215,RIGHT_KNEE,
13,-227.67732,-766.157,3526.0952,LEFT_FOOT,
14,48.039413,-757.17554,3599.1057,RIGHT_FOOT,
0,-80.440216,569.67346,3662.9717,HEAD,
1,-82.34506,319.8199,3573.318,NECK,
2,-213.61482,317.95035,3579.9102,LEFT_SHOULDER,
3,48.9247,321.6894,3566.726,RIGHT_SHOULDER,
4,-262.3258,104.71101,3593.573,LEFT_ELBOW,
5,97.93317,94.51912,3611.4224,RIGHT_ELBOW,
6,-289.40137,-148.75587,3441.092,LEFT_HAND,
7,117.15495,-147.42912,3447.6428,RIGHT_HAND,
8,-81.20708,145.2813,3546.4797,TORSO,
9,-169.54881,-30.531631,3524.1348,LEFT_HIP,
10,9.410634,-27.982925,3515.148,RIGHT_HIP,
11,-195.98172,-417.5954,3508.7446,LEFT_KNEE,
12,25.001053,-417.0901,3526.7893,RIGHT_KNEE,
13,-229.3088,-772.76373,3528.6758,LEFT_FOOT,
14,48.19489,-757.81824,3598.7185,RIGHT_FOOT,
0,-81.422,569.15717,3666.1628,HEAD,
1,-88.79081,312.36353,3571.7412,NECK,
2,-224.44356,308.34253,3577.7878,LEFT_SHOULDER,
3,46.86193,316.38452,3565.6946,RIGHT_SHOULDER,
4,-265.81668,96.89044,3599.3752,LEFT_ELBOW,
5,96.760345,88.85031,3612.696,RIGHT_ELBOW,
6,-266.88245,-166.30511,3472.5176,LEFT_HAND,
7,117.65036,-147.44308,3459.9148,RIGHT_HAND,
8,-84.85205,139.99037,3545.477,TORSO,
9,-171.2675,-35.061035,3523.2402,LEFT_HIP,
10,9.440935,-29.704498,3515.1855,RIGHT_HIP,
11,-195.3488,-421.45844,3507.6147,LEFT_KNEE,
12,26.350456,-417.28522,3529.292,RIGHT_KNEE,
13,-229.42654,-779.6722,3528.086,LEFT_FOOT,
14,48.47935,-768.1033,3595.5527,RIGHT_FOOT,
0,-80.754875,569.13885,3667.0527,HEAD,
1,-88.72252,313.8761,3575.187,NECK,
2,-223.56311,310.4349,3580.074,LEFT_SHOULDER,
3,46.118073,317.3173,3570.3,RIGHT_SHOULDER,
4,-268.3104,76.902695,3610.7449,LEFT_ELBOW,
5,93.82386,78.78822,3603.1055,RIGHT_ELBOW,
6,-277.36594,-159.3922,3450.662,LEFT_HAND,
7,118.393364,-141.69035,3467.155,RIGHT_HAND,
8,-85.28032,139.80196,3547.5881,TORSO,
9,-172.22034,-36.57878,3523.265,LEFT_HIP,
10,8.544089,-31.965591,3516.7136,RIGHT_HIP,
11,-195.26262,-423.80347,3507.804,LEFT_KNEE,
12,26.040318,-417.07446,3531.4177,RIGHT_KNEE,
13,-229.38911,-782.7644,3528.7917,LEFT_FOOT,
14,48.382324,-759.97076,3596.6992,RIGHT_FOOT,
0,-83.597145,569.0797,3666.9094,HEAD,
1,-91.71661,308.17828,3574.8704,NECK,
2,-229.3252,303.82687,3580.307,LEFT_SHOULDER,
3,45.89197,312.52972,3569.4338,RIGHT_SHOULDER,
4,-272.24963,44.829346,3619.9175,LEFT_ELBOW,
5,95.888214,80.640335,3608.034,RIGHT_ELBOW,
6,-263.78036,-148.80357,3461.5183,LEFT_HAND,
7,116.868866,-130.32233,3455.3152,RIGHT_HAND,
8,-87.32613,136.77135,3548.8062,TORSO,
9,-173.13226,-37.487778,3526.3054,LEFT_HIP,
10,7.2609525,-31.783432,3519.1785,RIGHT_HIP,
11,-195.47998,-424.09167,3509.0425,LEFT_KNEE,
12,25.24793,-410.33734,3527.8188,RIGHT_KNEE,
13,-229.61916,-783.0262,3530.6042,LEFT_FOOT,
14,47.68652,-756.5194,3594.0813,RIGHT_FOOT,
0,-86.05947,569.4607,3666.151,HEAD,
1,-94.01467,306.87476,3577,NECK,
2,-232.09529,302.62457,3579.2551,LEFT_SHOULDER,
3,44.06596,311.12494,3574.7449,RIGHT_SHOULDER,
4,-270.74493,54.94777,3606.129,LEFT_ELBOW,
5,95.48961,80.791565,3622.6147,RIGHT_ELBOW,
6,-266.28403,-154.01653,3457.8599,LEFT_HAND,
7,117.52584,-151.10735,3460.5505,RIGHT_HAND,
8,-89.17253,137.4915,3554.2476,TORSO,
9,-174.16957,-34.65706,3532.9624,LEFT_HIP,
10,5.508779,-29.12645,3530.0278,RIGHT_HIP,
11,-196.04521,-420.7896,3517.8945,LEFT_KNEE,
12,21.71167,-402.0429,3523.3188,RIGHT_KNEE,
13,-229.64209,-778.2981,3537.0862,LEFT_FOOT,
14,47.71753,-756.8323,3585.1462,RIGHT_FOOT,
0,-87.68847,568.569,3665.3843,HEAD,
1,-93.03801,305.9363,3578.4004,NECK,
2,-231.36713,302.04053,3583.4897,LEFT_SHOULDER,
3,45.291122,309.8321,3573.311,RIGHT_SHOULDER,
4,-269.39835,56.852783,3602.383,LEFT_ELBOW,
5,96.38019,80.27974,3625.197,RIGHT_ELBOW,
6,-297.52902,-192.62221,3519.2837,LEFT_HAND,
7,117.62928,-152.33546,3459.4902,RIGHT_HAND,
8,-89.181404,135.83261,3553.0132,TORSO,
9,-174.26456,-36.77591,3530.8982,LEFT_HIP,
10,3.6149428,-31.766266,3524.3538,RIGHT_HIP,
11,-196.07526,-421.32855,3517.7249,LEFT_KNEE,
12,22.38004,-404.56665,3526.1672,RIGHT_KNEE,
13,-229.33653,-780.06396,3535.5999,LEFT_FOOT,
14,44.91114,-761.77747,3608.7324,RIGHT_FOOT,
0,-88.90388,568.3462,3665.5002,HEAD,
1,-93.134445,305.4979,3580.0706,NECK,
2,-231.70712,301.51385,3587.4204,LEFT_SHOULDER,
3,45.43823,309.48193,3572.7207,RIGHT_SHOULDER,
4,-268.10675,66.54112,3601.026,LEFT_ELBOW,
5,98.437,83.09926,3621.3826,RIGHT_ELBOW,
6,-286.59155,-139.35823,3549.59,LEFT_HAND,
7,116.174774,-174.40038,3475.206,RIGHT_HAND,
8,-89.649216,135.63887,3553.7078,TORSO,
9,-175.52664,-36.789368,3532.0847,LEFT_HIP,
10,3.1986732,-31.65094,3522.6052,RIGHT_HIP,
11,-195.4677,-420.38547,3516.7993,LEFT_KNEE,
12,22.041248,-406.9303,3528.0984,RIGHT_KNEE,
13,-229.16486,-780.1136,3534.2117,LEFT_FOOT,
14,45.562096,-763.9769,3601.1409,RIGHT_FOOT,
0,-88.961754,568.041,3666.797,HEAD,
1,-92.15025,307.16534,3578.9155,NECK,
2,-229.15881,303.81458,3586.4688,LEFT_SHOULDER,
3,44.858307,310.5161,3571.3623,RIGHT_SHOULDER,
4,-267.35733,72.65585,3599.416,LEFT_ELBOW,
5,99.146416,84.747696,3622.464,RIGHT_ELBOW,
6,-291.42773,-165.41333,3446.9001,LEFT_HAND,
7,114.10462,-152.17067,3492.0881,RIGHT_HAND,
8,-89.40013,136.84996,3553.2454,TORSO,
9,-177.07559,-35.676926,3532.5603,LEFT_HIP,
10,3.7755833,-31.253922,3522.59,RIGHT_HIP,
11,-195.14964,-418.713,3514.474,LEFT_KNEE,
12,21.743792,-406.48993,3528.1482,RIGHT_KNEE,
13,-229.32593,-779.6011,3532.182,LEFT_FOOT,
14,45.11448,-765.2505,3600.2954,RIGHT_FOOT,
0,-88.945366,568.5094,3667.6665,HEAD,
1,-89.85801,319.3228,3585.109,NECK,
2,-225.14322,317.23785,3597.331,LEFT_SHOULDER,
3,45.42719,321.40775,3572.8867,RIGHT_SHOULDER,
4,-265.35773,77.362045,3595.1692,LEFT_ELBOW,
5,100.874146,96.43153,3621.8438,RIGHT_ELBOW,
6,-318.813,-94.4973,3464.686,LEFT_HAND,
7,117.605194,-161.77943,3475.1265,RIGHT_HAND,
8,-89.70586,142.66783,3556.6577,TORSO,
9,-178.84557,-35.363266,3536.2734,LEFT_HIP,
10,-0.26183072,-32.611008,3520.1396,RIGHT_HIP,
11,-194.51569,-416.03955,3514.7446,LEFT_KNEE,
12,21.807322,-410.4732,3530.3528,RIGHT_KNEE,
13,-229.49908,-777.4601,3531.584,LEFT_FOOT,
14,45.881683,-768.991,3600.2903,RIGHT_FOOT,
0,-89.56637,568.6354,3669.1555,HEAD,
1,-92.47161,311.57785,3582.6545,NECK,
2,-228.10553,308.82315,3592.1294,LEFT_SHOULDER,
3,43.16232,314.33255,3573.1797,RIGHT_SHOULDER,
4,-262.90228,92.46835,3598.1255,LEFT_ELBOW,
5,98.71089,89.981155,3623.845,RIGHT_ELBOW,
6,-314.9735,-108.94792,3524.4717,LEFT_HAND,
7,107.747665,-150.06894,3497.3762,RIGHT_HAND,
8,-90.81903,140.21619,3556.49,TORSO,
9,-177.16652,-32.93274,3536.473,LEFT_HIP,
10,-1.1663855,-29.358215,3524.178,RIGHT_HIP,
11,-193.31328,-413.8204,3518.8403,LEFT_KNEE,
12,22.675726,-408.8412,3527.4404,RIGHT_KNEE,
13,-229.7276,-777.0568,3531.0544,LEFT_FOOT,
14,46.305214,-770.95264,3599.6057,RIGHT_FOOT,
0,-89.82873,568.7052,3670.072,HEAD,
1,-96.222725,308.3338,3582.3943,NECK,
2,-229.65407,304.3778,3590.6648,LEFT_SHOULDER,
3,37.208626,312.2898,3574.1238,RIGHT_SHOULDER,
4,-264.43317,88.86705,3595.8408,LEFT_ELBOW,
5,95.28885,91.28372,3626.8972,RIGHT_ELBOW,
6,-311.93198,-120.956085,3521.3384,LEFT_HAND,
7,99.114075,-151.26997,3497.3186,RIGHT_HAND,
8,-92.72216,138.98505,3557.8657,TORSO,
9,-176.23714,-32.943573,3538.7307,LEFT_HIP,
10,-2.2060535,-27.783844,3527.9436,RIGHT_HIP,
11,-194.13512,-413.7562,3519.244,LEFT_KNEE,
12,22.897938,-409.15952,3527.3381,RIGHT_KNEE,
13,-229.38649,-777.75073,3530.4998,LEFT_FOOT,
14,46.224003,-775.2752,3606.1433,RIGHT_FOOT,
0,-89.27951,568.9163,3670.234,HEAD,
1,-95.99028,309.96518,3581.41,NECK,
2,-229.35208,306.14667,3588.5476,LEFT_SHOULDER,
3,37.371506,313.7837,3574.2722,RIGHT_SHOULDER,
4,-266.93054,86.11534,3594.4863,LEFT_ELBOW,
5,93.25224,90.12401,3626.57,RIGHT_ELBOW,
6,-314.88916,-122.57579,3522.087,LEFT_HAND,
7,99.85841,-165.89977,3528.3872,RIGHT_HAND,
8,-92.35137,139.7382,3558.3323,TORSO,
9,-174.74347,-32.952057,3539.8591,LEFT_HIP,
10,-2.6814423,-28.025482,3530.6501,RIGHT_HIP,
11,-194.70732,-413.02182,3517.939,LEFT_KNEE,
12,22.886013,-412.29175,3530.4155,RIGHT_KNEE,
13,-229.4259,-777.173,3529.5256,LEFT_FOOT,
14,45.839367,-779.39557,3612.0354,RIGHT_FOOT,
0,-89.46944,568.9419,3671.4888,HEAD,
1,-95.64197,312.164,3580.2542,NECK,
2,-228.99554,308.42328,3588.042,LEFT_SHOULDER,
3,37.71161,315.90472,3572.4663,RIGHT_SHOULDER,
4,-269.15768,90.68779,3593.4211,LEFT_ELBOW,
5,90.871315,94.15204,3626.646,RIGHT_ELBOW,
6,-338.60736,-133.7835,3413.587,LEFT_HAND,
7,100.44404,-166.32486,3545.245,RIGHT_HAND,
8,-92.047455,140.11604,3559.1648,TORSO,
9,-173.43388,-34.31572,3543.0383,LEFT_HIP,
10,-3.4720008,-29.548111,3533.1125,RIGHT_HIP,
11,-194.30699,-413.98315,3516.5977,LEFT_KNEE,
12,22.91473,-414.16315,3534.5334,RIGHT_KNEE,
13,-229.08287,-777.13043,3528.214,LEFT_FOOT,
14,46.736427,-775.21564,3608.6255,RIGHT_FOOT,
0,-89.78122,569.91125,3672.4172,HEAD,
1,-95.520874,314.09705,3580.5352,NECK,
2,-228.60556,310.4588,3587.285,LEFT_SHOULDER,
3,37.563828,317.7353,3573.7854,RIGHT_SHOULDER,
4,-269.5835,88.05629,3592.0713,LEFT_ELBOW,
5,90.078476,94.00127,3626.626,RIGHT_ELBOW,
6,-332.41525,-128.70432,3410.927,LEFT_HAND,
7,92.52038,-150.8587,3542.2222,RIGHT_HAND,
8,-91.82751,140.49297,3559.7815,TORSO,
9,-172.83151,-35.426544,3543.3235,LEFT_HIP,
10,-3.436777,-30.795654,3534.7322,RIGHT_HIP,
11,-193.9766,-414.5102,3517.222,LEFT_KNEE,
12,23.046824,-415.46912,3535.6562,RIGHT_KNEE,
13,-228.80754,-776.9044,3527.04,LEFT_FOOT,
14,46.76123,-777.7103,3613.1416,RIGHT_FOOT,
0,-90.01658,570.0128,3674.8955,HEAD,
1,-96.228455,312.33832,3582.079,NECK,
2,-227.83665,308.43054,3587.029,LEFT_SHOULDER,
3,35.37973,316.24603,3577.1292,RIGHT_SHOULDER,
4,-269.8207,85.88922,3593.7305,LEFT_ELBOW,
5,85.70931,91.36606,3627.7397,RIGHT_ELBOW,
6,-331.054,-122.46127,3385.3037,LEFT_HAND,
7,99.83557,-152.72964,3532.8857,RIGHT_HAND,
8,-91.86056,139.4664,3561.7385,TORSO,
9,-172.61958,-35.933105,3544.5999,LEFT_HIP,
10,-2.3657298,-30.8779,3538.196,RIGHT_HIP,
11,-194.27786,-420.03967,3519.4575,LEFT_KNEE,
12,23.212822,-415.91702,3535.3213,RIGHT_KNEE,
13,-228.37863,-777.1494,3527.9014,LEFT_FOOT,
14,47.030807,-775.0325,3609.647,RIGHT_FOOT,
0,-90.72471,570.4286,3674.616,HEAD,
1,-96.57002,310.792,3585.5852,NECK,
2,-226.92198,306.0934,3589.782,LEFT_SHOULDER,
3,33.781937,315.4906,3581.3884,RIGHT_SHOULDER,
4,-269.95956,85.282715,3596.6868,LEFT_ELBOW,
5,78.966705,81.53827,3613.0464,RIGHT_ELBOW,
6,-338.1555,-125.56763,3395.3113,LEFT_HAND,
7,98.61902,-150.23875,3502.1843,RIGHT_HAND,
8,-91.07364,138.90627,3563.8643,TORSO,
9,-170.19104,-36.02942,3544.8674,LEFT_HIP,
10,-0.96347094,-29.929535,3539.4192,RIGHT_HIP,
11,-194.15407,-419.98645,3516.24,LEFT_KNEE,
12,23.76082,-414.43927,3540.5066,RIGHT_KNEE,
13,-228.10677,-779.308,3524.7932,LEFT_FOOT,
14,47.290558,-771.52686,3611.5989,RIGHT_FOOT,
0,-91.18616,570.02747,3676.1172,HEAD,
1,-93.739,305.64752,3582.963,NECK,
2,-222.49635,302.06555,3586.1697,LEFT_SHOULDER,
3,35.018337,309.22952,3579.756,RIGHT_SHOULDER,
4,-273.61932,89.19667,3597.4597,LEFT_ELBOW,
5,79.30263,78.106094,3616.2468,RIGHT_ELBOW,
6,-314.98477,-120.823364,3489.49,LEFT_HAND,
7,108.705536,-153.81516,3502.346,RIGHT_HAND,
8,-89.54374,136.41943,3562.3804,TORSO,
9,-169.66664,-35.154373,3543.8977,LEFT_HIP,
10,-1.0303016,-30.462967,3539.698,RIGHT_HIP,
11,-194.48404,-418.5398,3516.9688,LEFT_KNEE,
12,24.61593,-414.34442,3539.1257,RIGHT_KNEE,
13,-228.10281,-778.09985,3527.2134,LEFT_FOOT,
14,46.070297,-767.48425,3606.0654,RIGHT_FOOT,
0,-90.0116,569.3998,3676.6328,HEAD,
1,-93.672195,306.6842,3582.2615,NECK,
2,-223.32497,302.84845,3584.8289,LEFT_SHOULDER,
3,35.98058,310.51993,3579.694,RIGHT_SHOULDER,
4,-273.29834,88.56296,3599.654,LEFT_ELBOW,
5,82.99698,81.93713,3618.9407,RIGHT_ELBOW,
6,-314.39377,-98.40651,3495.605,LEFT_HAND,
7,111.21538,-160.1758,3481.9766,RIGHT_HAND,
8,-89.04143,136.66043,3562.095,TORSO,
9,-168.84119,-35.861176,3543.6003,LEFT_HIP,
10,0.019864082,-30.865479,3540.2566,RIGHT_HIP,
11,-194.4752,-419.18646,3516.6284,LEFT_KNEE,
12,25.250767,-415.24368,3538.009,RIGHT_KNEE,
13,-228.03595,-777.84076,3528.7031,LEFT_FOOT,
14,45.89801,-768.33844,3605.9846,RIGHT_FOOT,
0,-89.25309,569.51416,3677.0818,HEAD,
1,-93.76184,306.9271,3585.1658,NECK,
2,-223.3274,302.583,3585.4138,LEFT_SHOULDER,
3,35.803707,311.27118,3584.9177,RIGHT_SHOULDER,
4,-273.1538,87.84328,3601.824,LEFT_ELBOW,
5,80.66321,80.619644,3616.333,RIGHT_ELBOW,
6,-302.5464,-78.62593,3477.1924,LEFT_HAND,
7,117.02414,-139.6824,3534.2268,RIGHT_HAND,
8,-88.114685,137.27763,3563.8047,TORSO,
9,-165.6008,-35.159134,3542.6028,LEFT_HIP,
10,0.6657367,-29.584518,3542.2844,RIGHT_HIP,
11,-194.84744,-419.4588,3515.6953,LEFT_KNEE,
12,25.336527,-413.91473,3538.5764,RIGHT_KNEE,
13,-227.26671,-776.22644,3532.9346,LEFT_FOOT,
14,45.178123,-767.72656,3605.017,RIGHT_FOOT,
0,-88.34882,569.1222,3676.7275,HEAD,
1,-94.21594,307.0512,3589.3052,NECK,
2,-223.42531,302.83096,3584.6711,LEFT_SHOULDER,
3,34.993427,311.27148,3593.9392,RIGHT_SHOULDER,
4,-273.23566,89.630875,3601.4312,LEFT_ELBOW,
5,82.12587,82.79465,3617.9683,RIGHT_ELBOW,
6,-299.70013,-145.37473,3416.8984,LEFT_HAND,
7,117.18178,-138.5669,3530.1714,RIGHT_HAND,
8,-87.91472,139.41386,3566.2795,TORSO,
9,-164.45403,-30.929245,3540.283,LEFT_HIP,
10,1.227025,-25.517746,3546.2249,RIGHT_HIP,
11,-195.0917,-420.68854,3515.845,LEFT_KNEE,
12,25.95325,-410.90515,3539.1355,RIGHT_KNEE,
13,-227.47435,-777.8302,3533.496,LEFT_FOOT,
14,43.18689,-759.80176,3595.8123,RIGHT_FOOT,
0,-88.83321,568.8134,3677.4565,HEAD,
1,-94.971924,308.07367,3586.3691,NECK,
2,-224.47194,303.62424,3583.516,LEFT_SHOULDER,
3,34.52809,312.52307,3589.2222,RIGHT_SHOULDER,
4,-276.24,100.446915,3596.302,LEFT_ELBOW,
5,82.21292,87.23369,3617.9714,RIGHT_ELBOW,
6,-313.316,-206.79668,3433.849,LEFT_HAND,
7,113.8871,-135.88568,3535.3938,RIGHT_HAND,
8,-88.74354,140.28925,3565.3284,TORSO,
9,-166.02255,-30.36435,3542.4478,LEFT_HIP,
10,0.992239,-24.625977,3546.1274,RIGHT_HIP,
11,-195.2796,-420.98596,3516.2153,LEFT_KNEE,
12,26.068445,-409.89407,3539.8042,RIGHT_KNEE,
13,-227.52597,-779.74426,3532.3252,LEFT_FOOT,
14,43.666832,-759.9312,3596.5166,RIGHT_FOOT,
0,-89.045395,568.7206,3678.8564,HEAD,
1,-95.43762,307.8663,3585.3757,NECK,
2,-225.89497,303.4066,3583.6057,LEFT_SHOULDER,
3,35.019733,312.32602,3587.1458,RIGHT_SHOULDER,
4,-275.3833,94.299225,3597.546,LEFT_ELBOW,
5,80.642975,86.862564,3618.8423,RIGHT_ELBOW,
6,-308.96854,-124.7301,3421.78,LEFT_HAND,
7,121.21093,-125.43179,3531.5034,RIGHT_HAND,
8,-89.41633,139.89452,3564.804,TORSO,
9,-167.884,-30.965546,3543.0857,LEFT_HIP,
10,1.0939226,-25.188995,3545.3787,RIGHT_HIP,
11,-195.56766,-419.06702,3515.6072,LEFT_KNEE,
12,26.031788,-410.39136,3539.7454,RIGHT_KNEE,
13,-227.9997,-779.25616,3532.2551,LEFT_FOOT,
14,42.58366,-761.44324,3592.5544,RIGHT_FOOT,
0,-89.23654,569.30676,3678.2832,HEAD,
1,-96.38826,308.40918,3585.376,NECK,
2,-226.07353,303.62396,3583.5828,LEFT_SHOULDER,
3,33.297016,313.1944,3587.1692,RIGHT_SHOULDER,
4,-275.172,90.18799,3598.1199,LEFT_ELBOW,
5,74.43852,94.26727,3618.959,RIGHT_ELBOW,
