joint,x,y,z,jointname,voiceover
12,196.11916,-403.6917,3372.1733,RIGHT_KNEE,
13,-159.63437,-745.66016,3291.7454,LEFT_FOOT,
14,225.49379,-767.0892,3428.5125,RIGHT_FOOT,
0,71.147026,571.2918,3348.5376,HEAD,
1,71.28748,333.0669,3395.6562,NECK,
2,-59.923992,331.59277,3431.4668,LEFT_SHOULDER,
3,202.49895,334.54102,3359.8457,RIGHT_SHOULDER,
4,-107.57117,94.37436,3502.1514,LEFT_ELBOW,
5,278.51874,131.30212,3411.496,RIGHT_ELBOW,
6,-198.53226,-105.08089,3428.9578,LEFT_HAND,
7,352.99075,-66.40933,3279.178,RIGHT_HAND,
8,71.55739,163.691,3389.6729,TORSO,
9,-12.100934,-6.6277924,3406.5952,LEFT_HIP,
10,155.75554,-4.741989,3360.7837,RIGHT_HIP,
11,-87.606636,-380.27002,3284.213,LEFT_KNEE,
12,194.94426,-404.94092,3370.3662,RIGHT_KNEE,
13,-169.95172,-742.81604,3293.9114,LEFT_FOOT,
14,223.59088,-766.38574,3418.239,RIGHT_FOOT,
0,74.07349,568.1129,3347.54,HEAD,
1,72.99163,332.4004,3399.071,NECK,
2,-58.173454,331.09933,3431.925,LEFT_SHOULDER,
3,204.15671,333.70148,3366.217,RIGHT_SHOULDER,
4,-103.60147,95.175385,3500.0452,LEFT_ELBOW,
5,280.45093,131.84549,3411.2983,RIGHT_ELBOW,
6,-172.99997,-130.95053,3405.9695,LEFT_HAND,
7,374.57437,-89.47575,3300.542,RIGHT_HAND,
8,72.42788,163.0388,3390.1133,TORSO,
9,-14.530752,-7.179779,3402.7957,LEFT_HIP,
10,158.259,-5.4658203,3359.5154,RIGHT_HIP,
11,-87.18049,-381.94196,3287.7122,LEFT_KNEE,
12,193.81967,-405.89856,3368.867,RIGHT_KNEE,
13,-179.3731,-750.9507,3322.5706,LEFT_FOOT,
14,225.19078,-770.00714,3419.8462,RIGHT_FOOT,
0,75.26652,565.83093,3346.2632,HEAD,
1,74.00097,333.43408,3400.8843,NECK,
2,-55.82665,331.9165,3432.4731,LEFT_SHOULDER,
3,203.8286,334.9517,3369.2954,RIGHT_SHOULDER,
4,-94.11055,105.85724,3502.6384,LEFT_ELBOW,
5,282.42407,131.74423,3412.0508,RIGHT_ELBOW,
6,-186.71637,-67.89906,3406.5208,LEFT_HAND,
7,363.59518,-101.91937,3346.804,RIGHT_HAND,
8,73.40547,163.51306,3390.2734,TORSO,
9,-14.615389,-7.4299164,3400.9343,LEFT_HIP,
10,160.23534,-5.386032,3358.3909,RIGHT_HIP,
11,-87.16932,-383.44995,3287.319,LEFT_KNEE,
12,193.76094,-404.95868,3368.6262,RIGHT_KNEE,
13,-181.55801,-757.4915,3333.336,LEFT_FOOT,
14,225.10942,-767.62445,3424.4185,RIGHT_FOOT,
0,76.60278,564.8197,3346.8188,HEAD,
1,72.516975,333.85394,3400.8108,NECK,
2,-57.221264,332.5697,3429.134,LEFT_SHOULDER,
3,202.25522,335.13815,3372.4875,RIGHT_SHOULDER,
4,-95.32969,104.67456,3498.6494,LEFT_ELBOW,
5,283.71457,129.88318,3413.7192,RIGHT_ELBOW,
6,-162.71085,-132.21086,3394.244,LEFT_HAND,
7,382.8843,-104.974075,3383.3357,RIGHT_HAND,
8,71.056526,164.81819,3386.4565,TORSO,
9,-16.844257,-5.073181,3390.9731,LEFT_HIP,
10,156.0364,-3.361908,3353.2314,RIGHT_HIP,
11,-87.73883,-386.1703,3287.7764,LEFT_KNEE,
12,192.79362,-402.73438,3367.1387,RIGHT_KNEE,
13,-184.09818,-760.8202,3338.9326,LEFT_FOOT,
14,222.0227,-765.82007,3426.9272,RIGHT_FOOT,
0,74.029305,566.96155,3347.9597,HEAD,
1,71.442986,336.60333,3402.9849,NECK,
2,-58.72083,336.61813,3425.1702,LEFT_SHOULDER,
3,201.6068,336.58853,3380.7996,RIGHT_SHOULDER,
4,-96.93534,104.47429,3491.8809,LEFT_ELBOW,
5,288.40048,127.5146,3422.5273,RIGHT_ELBOW,
6,-187.34103,-136.32303,3354.6536,LEFT_HAND,
7,367.3078,-100.093185,3379.6934,RIGHT_HAND,
8,68.006996,167.52539,3382.938,TORSO,
9,-26.253147,-1.5422211,3378.3713,LEFT_HIP,
10,155.39516,-1.5628815,3347.411,RIGHT_HIP,
11,-90.8266,-392.02808,3292.2717,LEFT_KNEE,
12,190.6044,-401.16223,3358.7998,RIGHT_KNEE,
13,-184.24742,-764.72327,3348.72,LEFT_FOOT,
14,219.23462,-764.3524,3417.2012,RIGHT_FOOT,
0,70.85863,567.8385,3349.4028,HEAD,
1,63.422955,336.81635,3404.5442,NECK,
2,-62.154697,335.41425,3423.3765,LEFT_SHOULDER,
3,189.00061,338.21844,3385.712,RIGHT_SHOULDER,
4,-100.82567,102.431625,3486.222,LEFT_ELBOW,
5,288.59695,130.03482,3428.4514,RIGHT_ELBOW,
6,-184.6341,-127.1207,3360.726,LEFT_HAND,
7,357.29474,-36.06314,3356.1282,RIGHT_HAND,
8,61.88413,167.91304,3381.7078,TORSO,
9,-32.909893,-2.0314636,3372.8564,LEFT_HIP,
10,153.6005,0.050964355,3344.8862,RIGHT_HIP,
11,-104.17276,-410.64032,3311.9724,LEFT_KNEE,
12,188.40228,-400.20554,3354.6572,RIGHT_KNEE,
13,-183.62057,-767.41943,3357.3154,LEFT_FOOT,
14,218.03403,-763.6412,3409.6836,RIGHT_FOOT,
0,68.42612,568.3504,3350.8232,HEAD,
1,53.937088,338.8921,3402.7244,NECK,
2,-72.57227,336.62976,3421.572,LEFT_SHOULDER,
3,180.44646,341.15445,3383.8767,RIGHT_SHOULDER,
4,-116.50331,97.563934,3471.736,LEFT_ELBOW,
5,276.447,139.2632,3440.6643,RIGHT_ELBOW,
6,-180.98584,-185.71115,3332.2136,LEFT_HAND,
7,375.01035,-108.60567,3401.8467,RIGHT_HAND,
8,53.89438,168.59589,3381.9966,TORSO,
9,-43.523544,-3.441681,3375.7761,LEFT_HIP,
10,151.22688,0.041015625,3346.7615,RIGHT_HIP,
11,-98.29268,-403.7393,3304.559,LEFT_KNEE,
12,180.30122,-403.17493,3345.0894,RIGHT_KNEE,
13,-182.50082,-766.7056,3352.5142,LEFT_FOOT,
14,212.91708,-761.41327,3394.4824,RIGHT_FOOT,
0,66.0688,568.1002,3353.7317,HEAD,
1,47.46921,341.4029,3403.6948,NECK,
2,-81.2702,339.98145,3420.764,LEFT_SHOULDER,
3,176.20862,342.8243,3386.6257,RIGHT_SHOULDER,
4,-132.1359,104.23981,3463.6775,LEFT_ELBOW,
5,259.22083,138.43964,3469.3142,RIGHT_ELBOW,
6,-211.33322,-102.55058,3298.2095,LEFT_HAND,
7,351.3132,-42.72606,3358.4692,RIGHT_HAND,
8,46.44597,169.05713,3381.625,TORSO,
9,-48.089954,-4.321106,3371.9536,LEFT_HIP,
10,138.93541,-2.256134,3347.1567,RIGHT_HIP,
11,-99.50154,-404.40005,3302.8105,LEFT_KNEE,
12,177.05942,-400.88376,3341.6606,RIGHT_KNEE,
13,-182.29486,-770.52563,3357.7458,LEFT_FOOT,
14,208.34885,-756.45593,3384.6729,RIGHT_FOOT,
0,53.637447,573.7423,3372.617,HEAD,
1,38.46992,341.1777,3403.3538,NECK,
2,-89.506294,339.73856,3418.1648,LEFT_SHOULDER,
3,166.44614,342.61685,3388.5427,RIGHT_SHOULDER,
4,-149.2471,120.19533,3462.727,LEFT_ELBOW,
5,250.20012,134.8491,3477.3147,RIGHT_ELBOW,
6,-235.15607,-103.188995,3314.5938,LEFT_HAND,
7,335.8297,-52.012177,3417.7163,RIGHT_HAND,
8,37.79903,168.99951,3380.827,TORSO,
9,-52.185055,-4.1830444,3368.6365,LEFT_HIP,
10,126.44134,-2.1743164,3347.9636,RIGHT_HIP,
11,-113.54205,-401.03406,3310.4216,LEFT_KNEE,
12,172.03975,-396.593,3337.1106,RIGHT_KNEE,
13,-181.10637,-775.0443,3359.1218,LEFT_FOOT,
14,208.33142,-752.4349,3393.0396,RIGHT_FOOT,
0,39.244133,583.65906,3384.9834,HEAD,
1,18.316084,334.6683,3396.205,NECK,
2,-104.21949,328.52606,3408.841,LEFT_SHOULDER,
3,140.85165,340.81055,3383.569,RIGHT_SHOULDER,
4,-180.56342,134.72499,3453.9678,LEFT_ELBOW,
5,241.7995,138.59216,3480.3806,RIGHT_ELBOW,
6,-224.40881,-102.303955,3261.8267,LEFT_HAND,
7,334.28174,-103.66222,3419.6873,RIGHT_HAND,
8,24.783396,166.23375,3377.046,TORSO,
9,-55.952602,-6.571991,3366.8792,LEFT_HIP,
10,118.45401,2.1703796,3348.8943,RIGHT_HIP,
11,-125.70509,-400.8083,3320.9824,LEFT_KNEE,
12,155.30634,-389.1513,3330.2869,RIGHT_KNEE,
13,-180.17868,-779.37915,3359.726,LEFT_FOOT,
14,207.62253,-747.0786,3395.843,RIGHT_FOOT,
0,30.84091,584.3069,3390.1924,HEAD,
1,4.362831,335.1336,3392.6042,NECK,
2,-120.16564,327.73544,3405.512,LEFT_SHOULDER,
3,128.8913,342.53174,3379.6965,RIGHT_SHOULDER,
4,-197.54132,117.13884,3437.8562,LEFT_ELBOW,
5,226.38945,137.87712,3486.924,RIGHT_ELBOW,
6,-263.3297,-115.47603,3262.3022,LEFT_HAND,
7,313.91394,-103.83006,3429.9238,RIGHT_HAND,
8,12.361716,167.81593,3373.8748,TORSO,
9,-64.32524,-4.532852,3363.923,LEFT_HIP,
10,105.04645,5.5294037,3346.3674,RIGHT_HIP,
11,-134.06624,-404.90186,3332.1362,LEFT_KNEE,
12,153.52972,-384.8871,3327.405,RIGHT_KNEE,
13,-179.90324,-784.20483,3361.992,LEFT_FOOT,
14,207.05887,-743.58484,3395.3193,RIGHT_FOOT,
0,19.90443,587.1373,3391.9868,HEAD,
1,-0.9810643,337.39764,3392.0786,NECK,
2,-129.05841,332.1811,3401.8137,LEFT_SHOULDER,
3,127.09629,342.61426,3382.3435,RIGHT_SHOULDER,
4,-203.78673,115.16147,3427.0803,LEFT_ELBOW,
5,200.34985,143.33911,3480.793,RIGHT_ELBOW,
6,-272.90265,-82.333374,3251.2588,LEFT_HAND,
7,288.27948,-110.61397,3424.1396,RIGHT_HAND,
8,4.3670583,169.7895,3372.6265,TORSO,
9,-77.501335,-1.3709717,3359.8037,LEFT_HIP,
10,96.931694,5.733673,3346.545,RIGHT_HIP,
11,-139.45297,-404.71106,3333.9175,LEFT_KNEE,
12,149.21938,-383.70908,3328.1929,RIGHT_KNEE,
13,-180.5611,-786.78613,3360.012,LEFT_FOOT,
14,206.24971,-741.30493,3396.9556,RIGHT_FOOT,
0,12.782892,589.1309,3395.8997,HEAD,
1,-9.654112,335.59967,3383.627,NECK,
2,-139.4628,329.89117,3390.3198,LEFT_SHOULDER,
3,120.15457,341.30817,3376.934,RIGHT_SHOULDER,
4,-208.37515,112.18732,3424.5862,LEFT_ELBOW,
5,176.65854,127.01407,3479.3604,RIGHT_ELBOW,
6,-272.11624,-92.99095,3222.0312,LEFT_HAND,
7,263.0985,-97.51102,3442.9001,RIGHT_HAND,
8,-3.2018852,169.61417,3367.1953,TORSO,
9,-85.88631,-0.2912445,3355.3594,LEFT_HIP,
10,92.38699,7.548538,3346.168,RIGHT_HIP,
11,-142.66776,-404.24872,3333.5276,LEFT_KNEE,
12,144.45169,-381.6895,3329.0505,RIGHT_KNEE,
13,-181.2133,-786.8746,3361.6594,LEFT_FOOT,
14,205.10866,-738.8486,3393.0745,RIGHT_FOOT,
0,5.453251,587.34296,3399.4893,HEAD,
1,-21.45679,338.41388,3381.228,NECK,
2,-147.59363,332.92218,3389.0203,LEFT_SHOULDER,
3,104.68005,343.90558,3373.4358,RIGHT_SHOULDER,
4,-218.26791,110.88942,3419.2341,LEFT_ELBOW,
5,165.4934,120.8145,3472.9932,RIGHT_ELBOW,
6,-289.54526,-83.331116,3221.0686,LEFT_HAND,
7,226.71927,-100.76877,3416.271,RIGHT_HAND,
8,-15.244218,171.43666,3364.1143,TORSO,
9,-100.338715,0.48414612,3352.641,LEFT_HIP,
10,82.27542,8.434738,3341.3599,RIGHT_HIP,
11,-145.35907,-404.92792,3333.5334,LEFT_KNEE,
12,138.63078,-379.55304,3327.0256,RIGHT_KNEE,
13,-181.4765,-787.244,3363.3625,LEFT_FOOT,
14,202.42003,-733.5127,3391.2878,RIGHT_FOOT,
0,-3.6686993,589.7591,3403.6663,HEAD,
1,-31.53142,344.03235,3380.6023,NECK,
2,-152.9425,337.02686,3389.225,LEFT_SHOULDER,
3,89.87968,351.03784,3371.9795,RIGHT_SHOULDER,
4,-244.59251,114.53189,3412.8584,LEFT_ELBOW,
5,158.24629,118.73575,3469.0564,RIGHT_ELBOW,
6,-267.59143,-95.22548,3324.3806,LEFT_HAND,
7,215.06622,-114.865814,3405.9856,RIGHT_HAND,
8,-22.964489,174.56984,3363.5488,TORSO,
9,-103.81078,-0.051879883,3352.8457,LEFT_HIP,
10,75.01568,10.26651,3340.145,RIGHT_HIP,
11,-150.38756,-406.4383,3338.0134,LEFT_KNEE,
12,137.34032,-376.63858,3325.4595,RIGHT_KNEE,
13,-183.17506,-785.7574,3366.055,LEFT_FOOT,
14,201.93065,-728.1526,3379.816,RIGHT_FOOT,
0,-13.12999,591.4962,3407.9998,HEAD,
1,-38.665047,348.11743,3376.9717,NECK,
2,-164.85352,340.67828,3384.1912,LEFT_SHOULDER,
3,87.523415,355.55658,3369.7522,RIGHT_SHOULDER,
4,-249.07108,107.262955,3417.1543,LEFT_ELBOW,
5,151.59244,122.844925,3468.396,RIGHT_ELBOW,
6,-323.54163,-90.64575,3219.178,LEFT_HAND,
7,210.44736,-113.42096,3397.7212,RIGHT_HAND,
8,-29.37001,176.71873,3362.8247,TORSO,
9,-111.13804,-0.04837036,3353.8877,LEFT_HIP,
10,70.98809,10.688446,3343.4678,RIGHT_HIP,
11,-152.97781,-409.03958,3340.5762,LEFT_KNEE,
12,137.41019,-376.40076,3324.066,RIGHT_KNEE,
13,-184.58528,-785.81793,3364.9788,LEFT_FOOT,
14,205.01517,-730.8025,3375.1301,RIGHT_FOOT,
0,-31.193909,593.9066,3418.8357,HEAD,
1,-54.004677,347.6709,3382.758,NECK,
2,-188.73776,337.6085,3388.8667,LEFT_SHOULDER,
3,80.72842,357.7333,3376.6494,RIGHT_SHOULDER,
4,-255.90273,106.45433,3426.8545,LEFT_ELBOW,
5,142.82596,122.364334,3469.6174,RIGHT_ELBOW,
6,-294.54697,-77.344574,3296.1812,LEFT_HAND,
7,192.82939,-121.394806,3402.7861,RIGHT_HAND,
8,-41.83564,177.46338,3370.7866,TORSO,
9,-120.207214,0.493927,3362.9202,LEFT_HIP,
10,60.874016,14.017792,3354.7102,RIGHT_HIP,
11,-152.76097,-409.00473,3343.8772,LEFT_KNEE,
12,136.2247,-374.90887,3315.9263,RIGHT_KNEE,
13,-185.55458,-785.4267,3369.3242,LEFT_FOOT,
14,204.7963,-734.1804,3373.733,RIGHT_FOOT,
0,-37.908554,595.14056,3420.8904,HEAD,
1,-54.81719,348.80313,3382.8398,NECK,
2,-185.13293,340.15564,3390.3242,LEFT_SHOULDER,
3,75.49855,357.45062,3375.3555,RIGHT_SHOULDER,
4,-259.34485,109.560684,3427.22,LEFT_ELBOW,
5,131.86147,122.77367,3470.6028,RIGHT_ELBOW,
6,-311.86197,-76.80632,3211.7456,LEFT_HAND,
7,182.29271,-103.5182,3319.2332,RIGHT_HAND,
8,-44.303886,179.63336,3370.434,TORSO,
9,-124.65463,4.4340363,3363.2468,LEFT_HIP,
10,57.07346,16.493149,3352.8098,RIGHT_HIP,
11,-152.56145,-407.3097,3340.7546,LEFT_KNEE,
12,133.64128,-371.38507,3310.9585,RIGHT_KNEE,
13,-185.9543,-783.78656,3365.1726,LEFT_FOOT,
14,205.12428,-736.29767,3368.9849,RIGHT_FOOT,
0,-40.575527,597.3656,3421.8254,HEAD,
1,-54.617325,347.65125,3381.0598,NECK,
2,-181.15262,339.53223,3386.299,LEFT_SHOULDER,
3,71.91797,355.7702,3375.8206,RIGHT_SHOULDER,
4,-259.00574,111.65454,3422.0557,LEFT_ELBOW,
5,127.716606,120.852905,3471.9983,RIGHT_ELBOW,
6,-312.9588,-88.99263,3215.8901,LEFT_HAND,
7,182.25975,-92.444595,3332.216,RIGHT_HAND,
8,-44.274124,180.13225,3371.2673,TORSO,
9,-122.89708,6.9048615,3365.1587,LEFT_HIP,
10,55.035233,18.32167,3357.791,RIGHT_HIP,
11,-154.03714,-405.26007,3346.681,LEFT_KNEE,
12,131.65962,-370.26556,3304.6716,RIGHT_KNEE,
13,-186.6678,-780.22095,3367.2515,LEFT_FOOT,
14,204.87274,-741.823,3357.6313,RIGHT_FOOT,
0,-39.36251,595.6956,3420.2605,HEAD,
1,-58.40878,345.99225,3379.8987,NECK,
2,-186.39583,335.9732,3384.92,LEFT_SHOULDER,
3,69.578255,356.01123,3374.8774,RIGHT_SHOULDER,
4,-261.92374,108.816315,3417.7427,LEFT_ELBOW,
5,130.41043,121.72493,3471.3992,RIGHT_ELBOW,
6,-311.45834,-96.72098,3218.9314,LEFT_HAND,
7,189.45334,-117.343994,3351.4006,RIGHT_HAND,
8,-45.714527,179.5557,3371.3682,TORSO,
9,-120.35253,6.282654,3366.264,LEFT_HIP,
10,54.311977,19.955658,3359.4114,RIGHT_HIP,
11,-153.8948,-405.6823,3351.868,LEFT_KNEE,
12,131.70937,-369.647,3306.5715,RIGHT_KNEE,
13,-186.74852,-776.54456,3362.9087,LEFT_FOOT,
14,203.77733,-739.1419,3355.9692,RIGHT_FOOT,
0,-41.25914,594.55774,3420.959,HEAD,
1,-58.920166,346.34366,3380.1174,NECK,
2,-186.12816,334.20554,3383.3174,LEFT_SHOULDER,
3,68.28784,358.48178,3376.9175,RIGHT_SHOULDER,
4,-261.345,106.87755,3413.8984,LEFT_ELBOW,
5,131.19455,123.046646,3473.7603,RIGHT_ELBOW,
6,-295.66147,-14.703651,3252.3855,LEFT_HAND,
7,187.97125,-99.37488,3354.1484,RIGHT_HAND,
8,-43.194378,179.83626,3373.6663,TORSO,
9,-116.021164,4.8792114,3369.4426,LEFT_HIP,
10,61.083984,21.778503,3364.9875,RIGHT_HIP,
11,-153.54665,-404.9376,3357.0334,LEFT_KNEE,
12,130.92294,-369.36124,3304.2544,RIGHT_KNEE,
13,-186.4456,-778.036,3367.3208,LEFT_FOOT,
14,203.46365,-737.61304,3350.3074,RIGHT_FOOT,
0,-38.954533,593.4012,3419.68,HEAD,
1,-56.10966,345.502,3380.8423,NECK,
2,-182.20023,333.787,3386.4329,LEFT_SHOULDER,
3,69.9809,357.2171,3375.2517,RIGHT_SHOULDER,
4,-262.563,108.699265,3416.6816,LEFT_ELBOW,
5,132.02953,120.90059,3471.7705,RIGHT_ELBOW,
6,-312.5871,-87.38838,3242.7249,LEFT_HAND,
7,186.93513,-98.38965,3336.7231,RIGHT_HAND,
8,-41.030033,179.22545,3372.5168,TORSO,
9,-114.45907,4.72554,3368.1157,LEFT_HIP,
10,62.55826,21.172195,3360.267,RIGHT_HIP,
11,-152.84,-405.38092,3356.2893,LEFT_KNEE,
12,129.86563,-368.851,3305.9001,RIGHT_KNEE,
13,-186.77185,-779.1588,3366.272,LEFT_FOOT,
14,203.2294,-737.1365,3350.058,RIGHT_FOOT,
0,-41.275345,592.4328,3419.12,HEAD,
1,-49.744637,342.30597,3382.6038,NECK,
2,-179.08945,331.9134,3387.877,LEFT_SHOULDER,
3,79.60018,352.69855,3377.3306,RIGHT_SHOULDER,
4,-254.3503,117.83562,3432.3938,LEFT_ELBOW,
5,133.37344,117.97511,3468.7368,RIGHT_ELBOW,
6,-326.6351,-114.66345,3248.2524,LEFT_HAND,
7,176.56206,-87.884155,3311.6396,RIGHT_HAND,
8,-36.925236,177.73206,3372.699,TORSO,
9,-112.01974,6.0944366,3366.3784,LEFT_HIP,
10,63.808067,20.221848,3359.21,RIGHT_HIP,
11,-151.02165,-404.47052,3352.3918,LEFT_KNEE,
12,129.32426,-369.90106,3308.706,RIGHT_KNEE,
13,-187.11572,-779.0723,3364.2986,LEFT_FOOT,
14,204.33841,-737.86597,3351.8276,RIGHT_FOOT,
0,-38.00406,591.00464,3416.875,HEAD,
1,-48.39504,340.89282,3381.8855,NECK,
2,-175.33603,330.36734,3387.3186,LEFT_SHOULDER,
3,78.54595,351.41827,3376.4524,RIGHT_SHOULDER,
4,-255.62143,115.780075,3430.3293,LEFT_ELBOW,
5,148.91231,105.70114,3440.101,RIGHT_ELBOW,
6,-328.53818,-124.20828,3260.4084,LEFT_HAND,
7,193.66087,-113.14128,3328.808,RIGHT_HAND,
8,-35.33966,178.28365,3371.8953,TORSO,
9,-111.57017,8.27124,3365.7266,LEFT_HIP,
10,67.00161,23.077728,3358.0835,RIGHT_HIP,
11,-148.07828,-403.0617,3353.0435,LEFT_KNEE,
12,127.73535,-368.02832,3309.1624,RIGHT_KNEE,
13,-186.60182,-776.271,3364.705,LEFT_FOOT,
14,204.4358,-739.785,3356.4626,RIGHT_FOOT,
0,-36.591713,591.76135,3417.7156,HEAD,
1,-46.6071,340.13116,3379.3062,NECK,
2,-171.33318,328.67676,3385.131,LEFT_SHOULDER,
3,78.118965,351.58554,3373.4812,RIGHT_SHOULDER,
4,-239.76028,99.30026,3415.0857,LEFT_ELBOW,
5,152.92355,109.82991,3439.7188,RIGHT_ELBOW,
6,-323.44995,-141.13478,3237.6462,LEFT_HAND,
7,204.57973,-121.843155,3326.4941,RIGHT_HAND,
8,-32.15038,177.76039,3369.5671,TORSO,
9,-105.66439,7.3107147,3363.9365,LEFT_HIP,
10,70.27707,23.468552,3355.7197,RIGHT_HIP,
11,-148.14542,-404.67902,3349.922,LEFT_KNEE,
12,129.87631,-369.15814,3312.391,RIGHT_KNEE,
13,-186.18079,-776.2832,3365.316,LEFT_FOOT,
14,204.76471,-738.8207,3367.9814,RIGHT_FOOT,
0,-34.079113,591.5366,3416.985,HEAD,
1,-39.07763,337.8862,3379.7769,NECK,
2,-163.46155,328.23517,3388.0286,LEFT_SHOULDER,
3,85.306305,347.53723,3371.5251,RIGHT_SHOULDER,
4,-236.21843,96.649994,3420.1414,LEFT_ELBOW,
5,160.9668,107.1239,3430.345,RIGHT_ELBOW,
6,-288.8244,-127.59476,3260.3225,LEFT_HAND,
7,203.92188,-108.74785,3305.2559,RIGHT_HAND,
8,-26.950272,171.39119,3367.8513,TORSO,
9,-102.26809,-1.8887634,3361.727,LEFT_HIP,
10,72.62226,11.681122,3350.1245,RIGHT_HIP,
11,-148.42557,-412.0067,3347.1814,LEFT_KNEE,
12,138.21173,-375.1898,3324.695,RIGHT_KNEE,
13,-186.94136,-782.4234,3365.2263,LEFT_FOOT,
14,202.13,-734.10657,3388.1099,RIGHT_FOOT,
0,-32.434338,590.9249,3416.5757,HEAD,
1,-33.485146,335.8042,3380.8418,NECK,
2,-159.1498,326.871,3389.9585,LEFT_SHOULDER,
3,92.179504,344.7374,3371.725,RIGHT_SHOULDER,
4,-226.26093,92.701645,3415.0032,LEFT_ELBOW,
5,163.79901,108.7374,3424.1292,RIGHT_ELBOW,
6,-281.09546,-140.39265,3262.6,LEFT_HAND,
7,231.55005,-106.26543,3317.1487,RIGHT_HAND,
8,-22.70731,170.29695,3367.2275,TORSO,
9,-97.9449,-1.3249207,3359.8535,LEFT_HIP,
10,74.085945,10.904327,3347.373,RIGHT_HIP,
11,-147.40625,-407.91345,3344.3267,LEFT_KNEE,
12,139.91298,-379.0424,3334.8906,RIGHT_KNEE,
13,-186.25671,-777.95483,3364.782,LEFT_FOOT,
14,199.96144,-740.32825,3400.866,RIGHT_FOOT,
0,-25.79426,584.4312,3420.423,HEAD,
1,-28.89426,333.1971,3380.561,NECK,
2,-155.13383,325.07312,3388.0637,LEFT_SHOULDER,
3,97.34531,341.3211,3373.0583,RIGHT_SHOULDER,
4,-218.98906,90.82947,3412.8647,LEFT_ELBOW,
5,171.02866,109.83292,3416.0186,RIGHT_ELBOW,
6,-268.55243,-106.754456,3287.805,LEFT_HAND,
7,231.73907,-110.26053,3290.5884,RIGHT_HAND,
8,-19.14147,169.08543,3366.9585,TORSO,
9,-95.473175,-0.5661011,3358.4722,LEFT_HIP,
10,76.695816,10.513611,3348.2397,RIGHT_HIP,
11,-146.90053,-404.15897,3343.199,LEFT_KNEE,
12,142.60275,-381.03406,3338.7449,RIGHT_KNEE,
13,-185.57362,-772.0935,3363.351,LEFT_FOOT,
14,198.88809,-745.9634,3407.2354,RIGHT_FOOT,
0,-20.712696,584.9254,3421.9888,HEAD,
1,-25.409327,333.55737,3379.244,NECK,
2,-152.22011,326.99805,3386.7275,LEFT_SHOULDER,
3,101.40146,340.11664,3371.7603,RIGHT_SHOULDER,
4,-207.25153,89.197876,3406.2817,LEFT_ELBOW,
5,175.93576,110.047485,3409.6077,RIGHT_ELBOW,
6,-243.18681,-118.724976,3263.753,LEFT_HAND,
7,225.14897,-118.685425,3300.9358,RIGHT_HAND,
8,-17.71905,169.55173,3365.8074,TORSO,
9,-98.418816,0.9741211,3357.5872,LEFT_HIP,
10,78.361275,10.1180725,3347.1545,RIGHT_HIP,
11,-145.06876,-403.165,3343.0388,LEFT_KNEE,
12,143.21686,-380.9607,3338.8682,RIGHT_KNEE,
13,-184.99075,-770.4607,3363.1511,LEFT_FOOT,
14,199.30978,-747.1764,3405.4568,RIGHT_FOOT,
0,-20.125797,585.88495,3419.9736,HEAD,
1,-21.479328,332.39282,3364.1523,NECK,
2,-149.97156,326.1042,3380.5505,LEFT_SHOULDER,
3,107.01289,338.68146,3347.7542,RIGHT_SHOULDER,
4,-200.31972,87.95274,3397.788,LEFT_ELBOW,
5,181.24733,117.316864,3411.4695,RIGHT_ELBOW,
6,-240.81227,-139.35716,3321.5986,LEFT_HAND,
7,211.02966,-95.39334,3281.1936,RIGHT_HAND,
8,-14.338175,169.01338,3357.4534,TORSO,
9,-95.01996,1.3357391,3361.9624,LEFT_HIP,
10,80.625916,9.932144,3339.5464,RIGHT_HIP,
11,-138.94882,-402.25092,3344.2542,LEFT_KNEE,
12,143.25624,-381.18524,3333.13,RIGHT_KNEE,
13,-183.77286,-769.25464,3368.0122,LEFT_FOOT,
14,199.5103,-746.67346,3393.8274,RIGHT_FOOT,
0,-13.317548,583.6234,3421.0327,HEAD,
1,-4.832979,330.56625,3363.6096,NECK,
2,-140.09676,327.5017,3376.1648,LEFT_SHOULDER,
3,130.4308,333.6308,3351.0544,RIGHT_SHOULDER,
4,-193.56734,91.80928,3397.357,LEFT_ELBOW,
5,184.26591,112.87799,3410.709,RIGHT_ELBOW,
6,-225.87796,-155.9241,3281.581,LEFT_HAND,
7,234.36456,-112.99629,3292.1794,RIGHT_HAND,
8,-1.7904407,166.40662,3356.319,TORSO,
9,-88.826355,0.20614624,3357.3896,LEFT_HIP,
10,91.33055,4.2878113,3340.6675,RIGHT_HIP,
11,-134.65508,-398.50116,3338.5469,LEFT_KNEE,
12,147.22513,-385.43076,3335.2175,RIGHT_KNEE,
13,-183.59372,-764.926,3365.7744,LEFT_FOOT,
14,199.46136,-748.3255,3384.5833,RIGHT_FOOT,
0,-1.6542735,581.8151,3420.8901,HEAD,
1,-7.211006,330.72165,3367.7246,NECK,
2,-140.30692,319.5919,3373.5527,LEFT_SHOULDER,
3,125.884895,341.8514,3361.8965,RIGHT_SHOULDER,
4,-183.83652,84.257034,3391.8943,LEFT_ELBOW,
5,186.60893,118.88577,3415.703,RIGHT_ELBOW,
6,-202.61383,-156.8896,3267.1584,LEFT_HAND,
7,270.22034,-119.49335,3278.0732,RIGHT_HAND,
8,6.372102,164.75606,3360.9807,TORSO,
9,-84.155945,-9.915527,3358.7957,LEFT_HIP,
