joint,x,y,z,jointname,voiceover
5,-1.0810814,297.34964,3240.8923,RIGHT_ELBOW,
6,-331.45468,397.01135,3016.9763,LEFT_HAND,
7,-21.144852,427.66022,3035.062,RIGHT_HAND,
8,-162.1514,166.55766,3453.44,TORSO,
9,-239.85649,-7.869812,3418.1086,LEFT_HIP,
10,-94.06875,-13.209656,3425.8757,RIGHT_HIP,
11,-264.57233,-414.821,3428.6013,LEFT_KNEE,
12,-56.044773,-406.29208,3428.8535,RIGHT_KNEE,
13,-282.12296,-791.43616,3470.347,LEFT_FOOT,
14,-51.657486,-776.9617,3477.5176,RIGHT_FOOT,
0,-164.00874,586.8234,3554.895,HEAD,
1,-157.21126,345.38977,3483.8394,NECK,
2,-280.75177,350.19385,3474.6616,LEFT_SHOULDER,
3,-33.67075,340.58575,3493.017,RIGHT_SHOULDER,
4,-354.61243,278.22025,3310.0637,LEFT_ELBOW,
5,-0.57785034,296.96237,3241.8052,RIGHT_ELBOW,
6,-343.5094,388.573,3033.2078,LEFT_HAND,
7,-27.393225,425.2267,3032.8508,RIGHT_HAND,
8,-161.8273,166.97777,3452.586,TORSO,
9,-239.71178,-8.585098,3415.8894,LEFT_HIP,
10,-93.1749,-14.2834015,3426.7756,RIGHT_HIP,
11,-264.21796,-417.03516,3426.9346,LEFT_KNEE,
12,-55.911156,-406.79608,3430.9968,RIGHT_KNEE,
13,-286.60123,-802.40265,3481.545,LEFT_FOOT,
14,-52.30716,-776.739,3480.174,RIGHT_FOOT,
0,-164.45331,585.331,3555.1782,HEAD,
1,-157.38025,344.04462,3478.6606,NECK,
2,-281.90814,348.88022,3469.3547,LEFT_SHOULDER,
3,-32.85237,339.209,3487.9666,RIGHT_SHOULDER,
4,-355.24054,285.47076,3300.1836,LEFT_ELBOW,
5,0.39715195,308.554,3241.724,RIGHT_ELBOW,
6,-337.53842,398.61078,3024.5278,LEFT_HAND,
7,-6.480065,426.01395,3022.0947,RIGHT_HAND,
8,-162.13232,166.14058,3449.8074,TORSO,
9,-239.31638,-8.950821,3415.5413,LEFT_HIP,
10,-94.45242,-14.576096,3426.367,RIGHT_HIP,
11,-264.2459,-418.46655,3426.8098,LEFT_KNEE,
12,-57.02099,-407.64374,3430.9587,RIGHT_KNEE,
13,-285.386,-800.41846,3483.187,LEFT_FOOT,
14,-53.410275,-774.5152,3462.1873,RIGHT_FOOT,
0,-164.24547,583.2992,3556.751,HEAD,
1,-157.44676,342.6407,3477.3193,NECK,
2,-281.76898,347.72778,3467.3892,LEFT_SHOULDER,
3,-33.12457,337.5536,3487.2495,RIGHT_SHOULDER,
4,-362.06607,301.11856,3297.2195,LEFT_ELBOW,
5,5.6000443,320.18726,3258.3699,RIGHT_ELBOW,
6,-336.59274,397.1666,3038.8767,LEFT_HAND,
7,-25.024591,412.99155,3030.9297,RIGHT_HAND,
8,-162.45312,165.18777,3449.0903,TORSO,
9,-239.51024,-9.316925,3415.1064,LEFT_HIP,
10,-95.40872,-15.213348,3426.6162,RIGHT_HIP,
11,-263.74603,-419.69562,3425.7612,LEFT_KNEE,
12,-57.207077,-408.745,3431.6646,RIGHT_KNEE,
13,-285.68033,-799.2106,3480.3071,LEFT_FOOT,
14,-52.70175,-775.99756,3472.432,RIGHT_FOOT,
0,-165.64597,581.4344,3562.0327,HEAD,
1,-156.15253,340.8813,3472.699,NECK,
2,-284.96515,345.95593,3467.1191,LEFT_SHOULDER,
3,-27.3399,335.80658,3478.2788,RIGHT_SHOULDER,
4,-366.52847,297.52408,3284.4019,LEFT_ELBOW,
5,4.6905155,318.88254,3257.6965,RIGHT_ELBOW,
6,-289.1781,361.66357,3104.061,LEFT_HAND,
7,-6.5661106,420.25244,2996.2776,RIGHT_HAND,
8,-161.99931,164.22807,3447.0144,TORSO,
9,-239.52316,-9.601349,3418.2249,LEFT_HIP,
10,-96.169044,-15.248901,3424.4348,RIGHT_HIP,
11,-262.9712,-420.01016,3427.6614,LEFT_KNEE,
12,-57.465183,-410.11148,3429.512,RIGHT_KNEE,
13,-285.63248,-796.4065,3478.8643,LEFT_FOOT,
14,-52.469254,-778.3343,3476.7424,RIGHT_FOOT,
0,-166.59515,581.23804,3561.303,HEAD,
1,-163.13885,335.79922,3476.6697,NECK,
2,-296.64844,338.05676,3473.4324,LEFT_SHOULDER,
3,-29.629238,333.5417,3479.907,RIGHT_SHOULDER,
4,-374.21777,312.49338,3269.0386,LEFT_ELBOW,
5,-0.40411186,315.20245,3256.004,RIGHT_ELBOW,
6,-332.75845,399.16946,3030.988,LEFT_HAND,
7,-43.74095,409.36697,3033.981,RIGHT_HAND,
8,-165.41197,161.36122,3448.7708,TORSO,
9,-238.51982,-11.879028,3419.1543,LEFT_HIP,
10,-96.85035,-14.274536,3422.5894,RIGHT_HIP,
11,-263.14944,-421.76508,3427.1025,LEFT_KNEE,
12,-57.191837,-410.9877,3429.8386,RIGHT_KNEE,
13,-286.61465,-798.4284,3479.9932,LEFT_FOOT,
14,-51.757744,-778.4166,3478.93,RIGHT_FOOT,
0,-167.36075,579.92413,3563.9812,HEAD,
1,-156.06158,332.48462,3487.092,NECK,
2,-280.84546,335.6432,3491.3914,LEFT_SHOULDER,
3,-31.277685,329.32605,3482.7927,RIGHT_SHOULDER,
4,-368.01144,301.6003,3285.5483,LEFT_ELBOW,
5,-14.061567,300.38953,3266.982,RIGHT_ELBOW,
6,-326.62872,397.8343,3020.7688,LEFT_HAND,
7,-25.788765,384.153,3066.048,RIGHT_HAND,
8,-161.57152,159.39339,3454.3354,TORSO,
9,-237.93083,-11.90448,3424.0198,LEFT_HIP,
10,-96.23208,-15.491211,3419.138,RIGHT_HIP,
11,-263.24463,-421.1842,3431.0662,LEFT_KNEE,
12,-56.832047,-411.12463,3426.261,RIGHT_KNEE,
13,-286.5425,-797.2638,3482.1453,LEFT_FOOT,
14,-51.959488,-780.30334,3475.7922,RIGHT_FOOT,
0,-167.19897,578.82764,3564.5505,HEAD,
1,-159.20276,332.38177,3486.1448,NECK,
2,-286.68665,334.0902,3491.7537,LEFT_SHOULDER,
3,-31.718874,330.67334,3480.536,RIGHT_SHOULDER,
4,-367.55853,300.63928,3287.5994,LEFT_ELBOW,
5,-10.242336,307.0066,3262.0664,RIGHT_ELBOW,
6,-285.7944,366.30548,3110.7593,LEFT_HAND,
7,-23.820217,395.0499,3057.8904,RIGHT_HAND,
8,-162.85211,158.917,3456.036,TORSO,
9,-236.80212,-13.605652,3429.02,LEFT_HIP,
10,-96.20081,-15.489868,3422.834,RIGHT_HIP,
11,-262.61774,-421.00748,3429.783,LEFT_KNEE,
12,-56.71983,-411.44754,3429.4045,RIGHT_KNEE,
13,-286.6265,-796.55316,3481.6113,LEFT_FOOT,
14,-51.87753,-780.25964,3477.7715,RIGHT_FOOT,
0,-168.38904,578.8655,3563.629,HEAD,
1,-156.33104,331.79385,3488.2302,NECK,
2,-281.8255,334.19678,3494.8586,LEFT_SHOULDER,
3,-30.83656,329.39093,3481.6018,RIGHT_SHOULDER,
4,-366.86688,301.20682,3282.6812,LEFT_ELBOW,
5,-10.273588,308.7051,3260.9727,RIGHT_ELBOW,
6,-286.47485,370.19073,3108.864,LEFT_HAND,
7,-24.387358,384.59982,3043.4895,RIGHT_HAND,
8,-161.2846,158.77623,3457.1667,TORSO,
9,-236.72986,-12.891647,3429.8264,LEFT_HIP,
10,-95.7465,-15.591141,3422.3801,RIGHT_HIP,
11,-262.64734,-420.5681,3432.4893,LEFT_KNEE,
12,-57.065754,-411.1819,3427.77,RIGHT_KNEE,
13,-285.5432,-792.0171,3481.3257,LEFT_FOOT,
14,-51.950478,-780.91675,3475.7754,RIGHT_FOOT,
0,-168.28847,579.70703,3564.3132,HEAD,
1,-157.21541,336.15668,3483.1533,NECK,
2,-283.90677,338.35242,3487.8635,LEFT_SHOULDER,
3,-30.524012,333.96094,3478.443,RIGHT_SHOULDER,
4,-361.46768,290.04416,3289.763,LEFT_ELBOW,
5,-12.688633,307.2601,3258.242,RIGHT_ELBOW,
6,-325.89026,390.25055,3040.259,LEFT_HAND,
7,-32.53292,384.32712,3082.7944,RIGHT_HAND,
8,-161.25119,161.34691,3456.092,TORSO,
9,-234.37035,-12.265564,3431.599,LEFT_HIP,
10,-96.20361,-14.660187,3426.4624,RIGHT_HIP,
11,-263.08725,-420.1815,3429.844,LEFT_KNEE,
12,-56.860233,-412.33102,3434.2734,RIGHT_KNEE,
13,-285.80487,-793.44653,3477.9426,LEFT_FOOT,
14,-52.446514,-783.0462,3482.472,RIGHT_FOOT,
0,-166.75722,580.03345,3563.9102,HEAD,
1,-158.70128,335.61395,3481.4724,NECK,
2,-285.19186,337.48688,3486.2417,LEFT_SHOULDER,
3,-32.210686,333.741,3476.7031,RIGHT_SHOULDER,
4,-355.65347,287.97067,3282.3728,LEFT_ELBOW,
5,-12.7105255,305.642,3260.4858,RIGHT_ELBOW,
6,-332.88324,387.6589,3038.2263,LEFT_HAND,
7,-23.766655,393.23138,3060.9255,RIGHT_HAND,
8,-162.27144,161.13167,3455.306,TORSO,
9,-235.09546,-12.325165,3431.7507,LEFT_HIP,
10,-96.58773,-14.376038,3426.528,RIGHT_HIP,
11,-263.14075,-420.7236,3431.724,LEFT_KNEE,
12,-57.56514,-411.59714,3433.1912,RIGHT_KNEE,
13,-285.47964,-793.6941,3479.131,LEFT_FOOT,
14,-52.946125,-783.6542,3483.2168,RIGHT_FOOT,
0,-166.43826,580.49,3564.5813,HEAD,
1,-160.74158,344.52448,3467.5913,NECK,
2,-286.22284,345.00604,3479.2314,LEFT_SHOULDER,
3,-35.26032,344.0429,3455.9512,RIGHT_SHOULDER,
4,-356.27954,291.6345,3284.4595,LEFT_ELBOW,
5,-0.19361115,275.35025,3247.7776,RIGHT_ELBOW,
6,-333.48764,390.80066,3031.5093,LEFT_HAND,
7,-23.740887,374.9771,3047.044,RIGHT_HAND,
8,-163.18375,165.71414,3448.6619,TORSO,
9,-235.03406,-12.829834,3436.171,LEFT_HIP,
10,-96.21778,-13.362579,3423.294,RIGHT_HIP,
11,-262.8876,-421.36282,3436.0984,LEFT_KNEE,
12,-58.718376,-410.57327,3429.5776,RIGHT_KNEE,
13,-285.4678,-794.5144,3483.6052,LEFT_FOOT,
14,-53.787178,-783.532,3480.3318,RIGHT_FOOT,
0,-166.55995,580.31006,3564.728,HEAD,
1,-164.67104,336.82745,3465.3127,NECK,
2,-285.50995,336.04425,3477.0894,LEFT_SHOULDER,
3,-43.832134,337.61066,3453.5361,RIGHT_SHOULDER,
4,-364.65414,304.2545,3301.2595,LEFT_ELBOW,
5,1.4729729,275.1027,3239.4116,RIGHT_ELBOW,
6,-330.9114,382.67587,3029.2356,LEFT_HAND,
7,-28.851513,386.19962,3061.0244,RIGHT_HAND,
8,-165.2716,161.7025,3447.504,TORSO,
9,-235.61696,-13.874512,3436.4922,LEFT_HIP,
10,-96.127396,-12.970428,3422.898,RIGHT_HIP,
11,-262.14496,-422.26404,3436.4136,LEFT_KNEE,
12,-58.473537,-410.31247,3429.1006,RIGHT_KNEE,
13,-286.73087,-795.9696,3487.8914,LEFT_FOOT,
14,-53.960068,-782.2759,3478.8086,RIGHT_FOOT,
0,-179.34064,584.04614,3544.0176,HEAD,
1,-172.68005,324.57996,3469.9229,NECK,
2,-288.2795,323.77466,3481.0483,LEFT_SHOULDER,
3,-57.080574,325.38522,3458.7974,RIGHT_SHOULDER,
4,-363.99026,287.97153,3296.646,LEFT_ELBOW,
5,-10.663784,304.80106,3258.195,RIGHT_ELBOW,
6,-323.60178,364.55908,3034.248,LEFT_HAND,
7,-94.28621,405.61563,3137.6003,RIGHT_HAND,
8,-173.45724,149.55339,3449.179,TORSO,
9,-236.87518,-25.909515,3434.4636,LEFT_HIP,
10,-111.5937,-25.036804,3422.4065,RIGHT_HIP,
11,-263.352,-433.17673,3433.9707,LEFT_KNEE,
12,-57.343407,-401.47125,3431.7827,RIGHT_KNEE,
13,-292.40445,-810.92456,3488.4414,LEFT_FOOT,
14,-52.724163,-772.47253,3481.4739,RIGHT_FOOT,
0,-173.86484,581.53284,3554.0432,HEAD,
1,-179.24281,329.24536,3462.772,NECK,
2,-301.2115,326.15192,3462.0222,LEFT_SHOULDER,
3,-57.27414,332.3388,3463.5217,RIGHT_SHOULDER,
4,-364.9278,270.89435,3294.661,LEFT_ELBOW,
5,-14.634228,333.60294,3258.8037,RIGHT_ELBOW,
6,-336.9109,345.4629,3052.4783,LEFT_HAND,
7,-85.10393,417.36603,3124.8276,RIGHT_HAND,
8,-174.70161,154.33466,3445.6897,TORSO,
9,-236.19412,-22.25084,3428.2014,LEFT_HIP,
10,-104.1267,-18.90126,3429.0134,RIGHT_HIP,
11,-262.9419,-430.11908,3428.9243,LEFT_KNEE,
12,-58.70486,-404.34424,3436.7913,RIGHT_KNEE,
13,-291.14706,-805.397,3483.491,LEFT_FOOT,
14,-54.03553,-774.9332,3485.6057,RIGHT_FOOT,
0,-171.91812,578.35004,3558.858,HEAD,
1,-173.10014,332.87228,3449.551,NECK,
2,-293.57117,331.71375,3443.962,LEFT_SHOULDER,
3,-52.629112,334.03082,3455.1401,RIGHT_SHOULDER,
4,-363.67935,275.83884,3296.8577,LEFT_ELBOW,
5,-13.190952,319.4993,3260.0632,RIGHT_ELBOW,
6,-292.00018,330.1602,3100.3777,LEFT_HAND,
7,-21.210215,392.93204,3034.2822,RIGHT_HAND,
8,-170.94536,156.75256,3439.6125,TORSO,
9,-236.35883,-20.016953,3426.5393,LEFT_HIP,
10,-101.222305,-18.717361,3432.8088,RIGHT_HIP,
11,-263.0661,-426.53973,3425.3394,LEFT_KNEE,
12,-59.62872,-406.99036,3440.1794,RIGHT_KNEE,
13,-290.18384,-798.30676,3480.3171,LEFT_FOOT,
14,-54.318043,-778.01746,3487.6233,RIGHT_FOOT,
0,-170.31384,578.3254,3562.8516,HEAD,
1,-170.55412,333.36676,3443.1658,NECK,
2,-289.82556,332.82712,3437.5474,LEFT_SHOULDER,
3,-51.282677,333.90643,3448.7842,RIGHT_SHOULDER,
4,-362.96777,277.9492,3294.5684,LEFT_ELBOW,
5,-15.749546,315.01718,3260.9844,RIGHT_ELBOW,
6,-334.38336,352.02448,3053.6804,LEFT_HAND,
7,-25.461084,381.2321,3032.1782,RIGHT_HAND,
8,-169.45227,157.51828,3436.6655,TORSO,
9,-237.15086,-18.64151,3426.9243,LEFT_HIP,
10,-99.54998,-18.01892,3433.4062,RIGHT_HIP,
11,-263.68796,-424.83832,3425.5515,LEFT_KNEE,
12,-60.31039,-407.43655,3440.5315,RIGHT_KNEE,
13,-278.07446,-784.6817,3468.097,LEFT_FOOT,
14,-53.978497,-778.9956,3486.7554,RIGHT_FOOT,
0,-169.78914,578.3395,3565.19,HEAD,
1,-160.71846,356.11206,3414.1667,NECK,
2,-284.05585,359.25372,3425.3494,LEFT_SHOULDER,
3,-37.38106,352.9704,3402.9841,RIGHT_SHOULDER,
4,-360.77237,307.56494,3285.1711,LEFT_ELBOW,
5,-17.685228,273.31195,3277.3545,RIGHT_ELBOW,
6,-330.3178,386.79712,3031.608,LEFT_HAND,
7,-27.086796,358.89722,3043.8225,RIGHT_HAND,
8,-164.74051,169.16249,3422.3281,TORSO,
9,-238.08565,-16.02127,3436.7747,LEFT_HIP,
10,-99.43947,-19.552887,3424.2043,RIGHT_HIP,
11,-263.6151,-421.88995,3434.9443,LEFT_KNEE,
12,-60.985634,-409.47287,3430.9175,RIGHT_KNEE,
13,-282.33475,-787.33167,3481.2114,LEFT_FOOT,
14,-54.15257,-780.40845,3477.348,RIGHT_FOOT,
0,-169.69179,577.3612,3567.7227,HEAD,
1,-163.26237,343.13065,3443.0986,NECK,
2,-284.9008,344.7422,3453.7273,LEFT_SHOULDER,
3,-41.62395,341.5191,3432.47,RIGHT_SHOULDER,
4,-361.36133,298.52542,3284.68,LEFT_ELBOW,
5,-21.023262,271.49136,3283.426,RIGHT_ELBOW,
6,-328.038,374.6859,3032.609,LEFT_HAND,
7,-20.24328,367.05536,3045.6912,RIGHT_HAND,
8,-166.11119,162.40242,3437.8984,TORSO,
9,-239.31741,-17.393661,3438.846,LEFT_HIP,
10,-98.60261,-19.25795,3426.5505,RIGHT_HIP,
11,-263.7666,-422.45093,3434.473,LEFT_KNEE,
12,-61.382393,-408.22717,3431.457,RIGHT_KNEE,
13,-285.0057,-790.2826,3482.0046,LEFT_FOOT,
14,-53.99342,-779.17053,3478.3516,RIGHT_FOOT,
0,-169.68845,576.1909,3568.705,HEAD,
1,-165.07198,333.32092,3455.086,NECK,
2,-286.03806,333.7908,3469.4167,LEFT_SHOULDER,
3,-44.105885,332.851,3440.7551,RIGHT_SHOULDER,
4,-360.71414,295.36465,3281.2266,LEFT_ELBOW,
5,-19.467337,274.47418,3283.0374,RIGHT_ELBOW,
6,-328.90878,372.46085,3024.2546,LEFT_HAND,
7,-22.007399,358.12894,3046.4937,RIGHT_HAND,
8,-166.98051,156.64708,3444.769,TORSO,
9,-239.5718,-19.752182,3442.826,LEFT_HIP,
10,-98.206314,-20.301315,3426.0784,RIGHT_HIP,
11,-263.28317,-422.31207,3437.8613,LEFT_KNEE,
12,-62.14152,-407.71307,3429.9822,RIGHT_KNEE,
13,-280.92944,-788.23755,3477.4587,LEFT_FOOT,
14,-54.330376,-778.85315,3476.711,RIGHT_FOOT,
0,-169.7274,574.72815,3570.0505,HEAD,
1,-164.40936,331.87756,3463.102,NECK,
2,-284.6994,332.2802,3482.2268,LEFT_SHOULDER,
3,-44.11934,331.4749,3443.9773,RIGHT_SHOULDER,
4,-358.40756,284.0997,3276.1846,LEFT_ELBOW,
5,-20.450594,272.8042,3282.2402,RIGHT_ELBOW,
6,-328.52942,370.7266,3027.132,LEFT_HAND,
7,-25.052923,355.16656,3036.615,RIGHT_HAND,
8,-166.94255,154.52083,3450.903,TORSO,
9,-241.26395,-22.595612,3450.1177,LEFT_HIP,
10,-97.68752,-23.076202,3427.2905,RIGHT_HIP,
11,-263.7511,-423.39,3455.4824,LEFT_KNEE,
12,-62.434853,-410.0181,3431.2747,RIGHT_KNEE,
13,-278.26044,-784.942,3471.5063,LEFT_FOOT,
14,-54.382473,-781.33276,3477.205,RIGHT_FOOT,
0,-170.30968,573.95276,3579.2527,HEAD,
1,-164.02893,333.26834,3470.3586,NECK,
2,-287.60516,332.61426,3493.7903,LEFT_SHOULDER,
3,-40.452724,333.92242,3446.927,RIGHT_SHOULDER,
4,-360.37924,283.08942,3275.633,LEFT_ELBOW,
5,-20.064056,268.97577,3283.5325,RIGHT_ELBOW,
6,-330.35995,372.65405,3033.8447,LEFT_HAND,
7,-28.53121,361.49002,3036.986,RIGHT_HAND,
8,-166.09917,155.77608,3454.4858,TORSO,
9,-238.71205,-22.089554,3451.9888,LEFT_HIP,
10,-97.62674,-21.34282,3425.2373,RIGHT_HIP,
11,-262.73694,-422.91174,3451.511,LEFT_KNEE,
12,-62.844246,-407.72864,3428.7822,RIGHT_KNEE,
13,-277.57254,-790.0192,3471.781,LEFT_FOOT,
14,-54.461742,-779.8257,3475.0586,RIGHT_FOOT,
0,-171.90086,572.9916,3579.6833,HEAD,
1,-160.73563,334.3768,3480.848,NECK,
2,-285.96973,334.7085,3497.2292,LEFT_SHOULDER,
3,-35.501507,334.0451,3464.4666,RIGHT_SHOULDER,
4,-359.4817,280.65848,3277.6995,LEFT_ELBOW,
5,-20.138344,267.66315,3278.2114,RIGHT_ELBOW,
6,-327.39124,373.2087,3023.0793,LEFT_HAND,
7,-26.063604,359.8967,3032.3408,RIGHT_HAND,
8,-163.97713,157.14658,3459.6555,TORSO,
9,-238.18605,-19.89569,3447.746,LEFT_HIP,
10,-96.25122,-20.271606,3429.1802,RIGHT_HIP,
11,-262.33673,-420.3087,3446.619,LEFT_KNEE,
12,-61.873974,-405.45953,3431.8528,RIGHT_KNEE,
13,-281.57614,-789.14746,3473.9985,LEFT_FOOT,
14,-54.26925,-774.9903,3481.941,RIGHT_FOOT,
0,-173.7849,573.18744,3580.802,HEAD,
1,-158.1486,335.74368,3508.7466,NECK,
2,-285.61365,338.06287,3512.8896,LEFT_SHOULDER,
3,-30.68357,333.4245,3504.6035,RIGHT_SHOULDER,
4,-357.8317,277.62518,3294.058,LEFT_ELBOW,
5,-18.49684,265.14838,3277.479,RIGHT_ELBOW,
6,-351.8053,341.65683,3058.2168,LEFT_HAND,
7,-24.524706,366.70795,3047.0366,RIGHT_HAND,
8,-162.5319,158.51468,3473.0977,TORSO,
9,-237.73434,-17.425812,3439.7505,LEFT_HIP,
10,-96.09606,-20.002838,3435.147,RIGHT_HIP,
11,-262.40656,-417.73843,3438.9043,LEFT_KNEE,
12,-61.445972,-406.1884,3438.5947,RIGHT_KNEE,
13,-279.94708,-785.61255,3460.3333,LEFT_FOOT,
14,-54.57514,-773.89966,3493.7078,RIGHT_FOOT,
0,-173.55608,573.56213,3580.437,HEAD,
1,-166.98654,330.67517,3520.437,NECK,
2,-286.05176,332.0395,3514.2668,LEFT_SHOULDER,
3,-47.921314,329.31088,3526.6072,RIGHT_SHOULDER,
4,-357.72775,275.21628,3298.5251,LEFT_ELBOW,
5,-8.0918045,263.1159,3284.432,RIGHT_ELBOW,
6,-327.87387,372.95633,3048.9707,LEFT_HAND,
7,-35.787582,360.57556,3039.297,RIGHT_HAND,
8,-166.84433,156.58476,3479.1997,TORSO,
9,-236.97202,-16.70047,3434.3208,LEFT_HIP,
10,-96.43223,-18.310852,3441.604,RIGHT_HIP,
11,-262.3139,-416.66824,3434.032,LEFT_KNEE,
12,-61.184227,-405.7398,3443.3787,RIGHT_KNEE,
13,-278.16174,-784.12805,3454.1028,LEFT_FOOT,
14,-54.70838,-777.1029,3498.2812,RIGHT_FOOT,
0,-172.98088,573.4404,3581.109,HEAD,
1,-164.71628,330.33676,3516.8027,NECK,
2,-285.026,332.21466,3512.224,LEFT_SHOULDER,
3,-44.40653,328.45886,3521.3813,RIGHT_SHOULDER,
4,-357.32755,277.75156,3299.639,LEFT_ELBOW,
5,-7.0760994,259.811,3289.9805,RIGHT_ELBOW,
6,-323.06168,377.17355,3056.011,LEFT_HAND,
7,-21.63416,354.93832,3037.0635,RIGHT_HAND,
8,-165.92921,156.67857,3477.4487,TORSO,
9,-237.05974,-15.888275,3435.4338,LEFT_HIP,
10,-97.22456,-18.070953,3440.7556,RIGHT_HIP,
11,-262.36694,-414.52206,3434.3281,LEFT_KNEE,
12,-61.23736,-406.30594,3442.0022,RIGHT_KNEE,
13,-279.39505,-782.652,3458.9712,LEFT_FOOT,
14,-55.420753,-777.92535,3495.4067,RIGHT_FOOT,
0,-172.97098,571.9683,3583.2327,HEAD,
1,-163.50418,329.52145,3514.2686,NECK,
2,-283.501,331.51508,3510.6875,LEFT_SHOULDER,
3,-43.50737,327.52783,3517.8496,RIGHT_SHOULDER,
4,-372.48117,286.18903,3320.9436,LEFT_ELBOW,
5,-9.152081,257.03644,3292.1343,RIGHT_ELBOW,
6,-316.3613,376.5534,3039.9502,LEFT_HAND,
7,-17.310238,349.21414,3044.733,RIGHT_HAND,
8,-165.25606,155.81999,3476.2683,TORSO,
9,-236.62428,-16.724854,3436.1904,LEFT_HIP,
10,-97.391594,-19.038086,3440.3457,RIGHT_HIP,
11,-262.3088,-412.57123,3435.6155,LEFT_KNEE,
12,-61.222694,-406.8661,3440.9531,RIGHT_KNEE,
13,-278.63342,-780.36743,3456.8728,LEFT_FOOT,
14,-55.624744,-779.2869,3493.0056,RIGHT_FOOT,
0,-173.64331,571.2639,3582.8972,HEAD,
1,-159.1644,317.84985,3510.4934,NECK,
2,-283.5043,321.17505,3507.4768,LEFT_SHOULDER,
3,-34.824493,314.52466,3513.51,RIGHT_SHOULDER,
4,-369.13016,276.3653,3316.6028,LEFT_ELBOW,
5,-14.232943,254.46686,3293.6704,RIGHT_ELBOW,
6,-308.1374,365.15494,3030.818,LEFT_HAND,
7,-24.223124,351.03366,3041.5225,RIGHT_HAND,
8,-162.78918,149.41129,3474.2336,TORSO,
9,-235.67493,-17.175064,3436.2935,LEFT_HIP,
10,-97.15301,-20.879501,3439.6543,RIGHT_HIP,
11,-262.30365,-411.73126,3436.501,LEFT_KNEE,
12,-61.776825,-408.83813,3439.806,RIGHT_KNEE,
13,-279.88507,-780.3379,3459.4124,LEFT_FOOT,
14,-55.895096,-781.97174,3479.574,RIGHT_FOOT,
0,-174.4549,571.7092,3582.553,HEAD,
1,-161.68265,310.45258,3494.0046,NECK,
2,-284.50122,310.50043,3499.4038,LEFT_SHOULDER,
3,-38.86407,310.4047,3488.6055,RIGHT_SHOULDER,
4,-370.92023,266.5315,3341.1108,LEFT_ELBOW,
5,-12.553461,265.76428,3301.19,RIGHT_ELBOW,
6,-301.61865,350.9866,3034.9707,LEFT_HAND,
7,-24.747032,367.40692,3069.376,RIGHT_HAND,
8,-162.96954,143.51062,3466.211,TORSO,
9,-234.87173,-23.403809,3441.5215,LEFT_HIP,
10,-93.64116,-23.458832,3435.313,RIGHT_HIP,
11,-262.476,-417.79776,3441.4014,LEFT_KNEE,
12,-62.08465,-404.52515,3434.9949,RIGHT_KNEE,
13,-278.99307,-782.043,3465.1506,LEFT_FOOT,
14,-55.47485,-777.2626,3477.8257,RIGHT_FOOT,
0,-174.88298,571.494,3581.8604,HEAD,
1,-160.1198,310.03748,3491.405,NECK,
2,-281.93674,310.0366,3492.5276,LEFT_SHOULDER,
3,-38.302837,310.03833,3490.2825,RIGHT_SHOULDER,
4,-371.23566,264.7519,3335.7935,LEFT_ELBOW,
5,-5.548176,264.87592,3301.3142,RIGHT_ELBOW,
6,-303.55148,346.4089,3030.1323,LEFT_HAND,
7,-19.337658,370.19763,3052.9355,RIGHT_HAND,
8,-160.37093,141.02321,3464.0227,TORSO,
9,-231.7327,-27.991547,3437.2957,LEFT_HIP,
10,-89.51142,-27.99054,3435.985,RIGHT_HIP,
11,-262.36087,-422.2362,3441.7043,LEFT_KNEE,
12,-60.52212,-402.44266,3434.44,RIGHT_KNEE,
13,-279.37253,-784.557,3467.9502,LEFT_FOOT,
14,-54.837734,-772.95166,3479.5383,RIGHT_FOOT,
0,-175.07431,570.6677,3582.424,HEAD,
1,-159.72829,313.5984,3491.1177,NECK,
2,-278.95517,314.87927,3490.5698,LEFT_SHOULDER,
3,-40.50137,312.3175,3491.6655,RIGHT_SHOULDER,
4,-369.4265,270.52014,3337.0095,LEFT_ELBOW,
5,-5.34478,252.47081,3299.1284,RIGHT_ELBOW,
6,-328.6577,345.12357,3058.6404,LEFT_HAND,
7,-45.608864,326.67517,3080.6523,RIGHT_HAND,
8,-161.42319,144.25882,3464.0562,TORSO,
9,-233.27177,-24.327087,3436.6724,LEFT_HIP,
10,-92.9644,-25.834442,3437.317,RIGHT_HIP,
11,-261.88794,-417.7707,3440.625,LEFT_KNEE,
12,-60.92473,-407.28958,3435.7239,RIGHT_KNEE,
13,-280.35272,-782.5918,3468.2427,LEFT_FOOT,
14,-54.52866,-778.28143,3481.7073,RIGHT_FOOT,
0,-175.2099,570.7518,3583.225,HEAD,
1,-160.48006,317.18976,3491.627,NECK,
2,-279.45743,318.40277,3490.2517,LEFT_SHOULDER,
3,-41.502712,315.9767,3493.0022,RIGHT_SHOULDER,
4,-366.3717,272.45233,3327.937,LEFT_ELBOW,
5,-5.4701996,248.20877,3298.796,RIGHT_ELBOW,
6,-322.55978,352.33118,3068.496,LEFT_HAND,
7,-24.545687,358.48227,3058.331,RIGHT_HAND,
8,-161.92957,144.60019,3464.7976,TORSO,
9,-234.33727,-27.265915,3437.148,LEFT_HIP,
10,-92.42088,-28.712814,3438.7886,RIGHT_HIP,
11,-262.54657,-420.66827,3440.7158,LEFT_KNEE,
12,-60.968903,-405.81647,3436.3416,RIGHT_KNEE,
